user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained
a100005404,2018-01-09,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005405,2018-01-10,Instagram,personalization,False,English,English,55+ years,,,,False
a100005406,2018-01-10,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005407,2018-01-10,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005408,2018-01-10,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005409,2018-01-10,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005410,2018-01-10,Push,personalization,False,English,English,36-45 years,,,,False
a100005411,2018-01-10,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005412,2018-01-11,Instagram,personalization,False,English,English,55+ years,,,,False
a100005413,2018-01-11,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005414,2018-01-11,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005415,2018-01-11,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005416,2018-01-11,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005417,2018-01-11,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005418,2018-01-11,Push,personalization,False,English,English,45-55 years,,,,False
a100005419,2018-01-12,Facebook,personalization,False,English,English,55+ years,,,,False
a100005420,2018-01-12,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005421,2018-01-12,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005422,2018-01-12,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005423,2018-01-12,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005424,2018-01-12,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005425,2018-01-12,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005426,2018-01-13,Push,personalization,False,English,English,55+ years,,,,False
a100005427,2018-01-13,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005428,2018-01-13,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005429,2018-01-13,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005430,2018-01-13,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005431,2018-01-13,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005432,2018-01-13,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005433,2018-01-14,House Ads,personalization,False,English,English,55+ years,,,,False
a100005434,2018-01-14,Push,personalization,False,English,English,0-18 years,,,,False
a100005435,2018-01-14,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005436,2018-01-14,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005437,2018-01-14,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005438,2018-01-14,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005439,2018-01-14,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005440,2018-01-15,House Ads,personalization,False,English,English,55+ years,,,,False
a100005441,2018-01-15,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005442,2018-01-15,Push,personalization,False,English,English,19-24 years,,,,False
a100005443,2018-01-15,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005444,2018-01-15,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005445,2018-01-15,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005446,2018-01-15,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005447,2018-01-16,House Ads,personalization,False,English,English,55+ years,,,,False
a100005448,2018-01-16,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005449,2018-01-16,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005450,2018-01-16,Push,personalization,False,English,English,24-30 years,,,,False
a100005451,2018-01-16,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005452,2018-01-16,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005453,2018-01-16,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005454,2018-01-17,Facebook,personalization,False,English,English,55+ years,,,,False
a100005455,2018-01-17,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005456,2018-01-17,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005457,2018-01-17,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005458,2018-01-17,Push,personalization,False,English,English,30-36 years,,,,False
a100005459,2018-01-17,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005460,2018-01-17,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005461,2018-01-18,Instagram,personalization,False,English,English,55+ years,,,,False
a100005462,2018-01-18,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005463,2018-01-18,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005464,2018-01-18,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005465,2018-01-18,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005466,2018-01-18,Push,personalization,False,English,English,36-45 years,,,,False
a100005467,2018-01-18,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005468,2018-01-19,Instagram,personalization,False,English,English,55+ years,,,,False
a100005469,2018-01-19,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005470,2018-01-19,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005471,2018-01-19,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005472,2018-01-19,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005473,2018-01-19,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005474,2018-01-19,Push,personalization,False,English,English,45-55 years,,,,False
a100005475,2018-01-20,Facebook,personalization,False,English,English,55+ years,,,,False
a100005476,2018-01-20,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005477,2018-01-20,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005478,2018-01-20,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005479,2018-01-20,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005480,2018-01-20,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005481,2018-01-20,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005482,2018-01-21,Push,personalization,False,English,English,55+ years,,,,False
a100005483,2018-01-21,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005484,2018-01-21,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005485,2018-01-26,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005486,2018-01-26,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005487,2018-01-27,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005488,2018-01-27,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005489,2018-01-27,House Ads,personalization,False,English,English,55+ years,,,,False
a100005490,2018-01-27,Push,personalization,False,English,English,0-18 years,,,,False
a100005491,2018-01-27,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005492,2018-01-27,Instagram,personalization,False,English,English,24-30 years,,,,False
a100005493,2018-01-27,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005494,2018-01-28,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005495,2018-01-28,House Ads,personalization,False,English,English,45-55 years,,,,False
a100005496,2018-01-28,House Ads,personalization,False,English,English,55+ years,,,,False
a100005497,2018-01-28,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005498,2018-01-28,Push,personalization,False,English,English,19-24 years,,,,False
a100005499,2018-01-28,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005500,2018-01-28,Instagram,personalization,False,English,English,30-36 years,,,,False
a100005501,2018-01-29,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005502,2018-01-29,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005503,2018-01-29,House Ads,personalization,False,English,English,55+ years,,,,False
a100005504,2018-01-29,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005505,2018-01-29,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005506,2018-01-29,Push,personalization,False,English,English,24-30 years,,,,False
a100005507,2018-01-29,Facebook,personalization,False,English,English,30-36 years,,,,False
a100005508,2018-01-30,Instagram,personalization,False,English,English,36-45 years,,,,False
a100005509,2018-01-30,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005510,2018-01-30,Facebook,personalization,False,English,English,55+ years,,,,False
a100005511,2018-01-30,House Ads,personalization,False,English,English,0-18 years,,,,False
a100005512,2018-01-30,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005513,2018-01-30,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005514,2018-01-30,Push,personalization,False,English,English,30-36 years,,,,False
a100005515,2018-01-31,Facebook,personalization,False,English,English,36-45 years,,,,False
a100005516,2018-01-31,Instagram,personalization,False,English,English,45-55 years,,,,False
a100005517,2018-01-31,Instagram,personalization,False,English,English,55+ years,,,,False
a100005518,2018-01-31,Facebook,personalization,False,English,English,0-18 years,,,,False
a100005519,2018-01-31,House Ads,personalization,False,English,English,19-24 years,,,,False
a100005520,2018-01-31,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005521,2018-01-31,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005522,2018-01-01,Push,personalization,False,English,English,36-45 years,,,,False
a100005523,2018-01-01,Facebook,personalization,False,English,English,45-55 years,,,,False
a100005524,2018-01-01,Instagram,personalization,False,English,English,55+ years,,,,False
a100005525,2018-01-01,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005526,2018-01-01,Facebook,personalization,False,English,English,19-24 years,,,,False
a100005527,2018-01-01,House Ads,personalization,False,English,English,24-30 years,,,,False
a100005528,2018-01-01,House Ads,personalization,False,English,English,30-36 years,,,,False
a100005529,2018-01-02,House Ads,personalization,False,English,English,36-45 years,,,,False
a100005530,2018-01-02,Push,personalization,False,English,English,45-55 years,,,,False
a100005531,2018-01-02,Facebook,personalization,False,English,English,55+ years,,,,False
a100005532,2018-01-02,Instagram,personalization,False,English,English,0-18 years,,,,False
a100005533,2018-01-02,Instagram,personalization,False,English,English,19-24 years,,,,False
a100005534,2018-01-02,Facebook,personalization,False,English,English,24-30 years,,,,False
a100005535,2018-01-02,House Ads,personalization,False,English,English,30-36 years,,,,False
